order_id,store_id,partner_id,category,order_time,promised_time,delivered_time,delivered_time_dt,delivery_minutes,city,locality,vehicle_type,order_hour,is_on_time,at_risk,predicted_risk_score,predicted_at_risk
O01607,S002,P005,Personal Care,2026-06-27 19:09:00,2026-06-27 19:19:00,2026-06-27 19:22:46,2026-06-27 19:22:46,13.766666666666667,Mumbai,Bandra,bike,19,0,1,0.3975347565696165,0
O00655,S005,P017,Grocery,2026-06-16 18:35:00,2026-06-16 18:45:00,2026-06-16 18:41:13,2026-06-16 18:41:13,6.216666666666667,Mumbai,Malad,bike,18,1,0,0.5119569481188982,1
O01067,S005,P042,Grocery,2026-06-20 14:57:00,2026-06-20 15:07:00,2026-06-20 15:05:19,2026-06-20 15:05:19,8.316666666666666,Mumbai,Malad,bike,14,1,0,0.42994693393280453,0
O00435,S008,P011,Bakery,2026-06-03 19:02:00,2026-06-03 19:12:00,2026-06-03 19:18:54,2026-06-03 19:18:54,16.9,Mumbai,Worli,bike,19,0,1,0.5814705101642654,1
O01730,S018,P023,Snacks,2026-06-11 20:59:00,2026-06-11 21:09:00,2026-06-11 21:05:20,2026-06-11 21:05:20,6.333333333333333,Bengaluru,Electronic City,bike,20,1,0,0.4267399706163177,0
O00830,S009,P022,Bakery,2026-06-02 07:03:00,2026-06-02 07:13:00,2026-06-02 07:12:24,2026-06-02 07:12:24,9.4,Mumbai,Kurla,bike,7,1,0,0.39314930999692616,0
O01212,S016,P047,Fruits & Vegetables,2026-06-10 23:42:00,2026-06-10 23:52:00,2026-06-10 23:56:16,2026-06-10 23:56:16,14.266666666666667,Bengaluru,Marathahalli,bicycle,23,0,1,0.7575769383631052,1
O00251,S010,P050,Beverages,2026-06-23 09:45:00,2026-06-23 09:55:00,2026-06-23 09:49:44,2026-06-23 09:49:44,4.733333333333333,Mumbai,Goregaon,bike,9,1,0,0.3108415326813909,0
O01418,S014,P013,Beverages,2026-06-07 12:38:00,2026-06-07 12:48:00,2026-06-07 12:50:00,2026-06-07 12:50:00,12.0,Bengaluru,HSR Layout,bike,12,0,1,0.8173791164242439,1
O00582,S018,P033,Snacks,2026-06-03 14:08:00,2026-06-03 14:18:00,2026-06-03 14:20:31,2026-06-03 14:20:31,12.516666666666667,Bengaluru,Electronic City,scooter,14,0,1,0.3121640697941647,0
O00876,S005,P054,Snacks,2026-06-05 09:30:00,2026-06-05 09:40:00,2026-06-05 09:36:42,2026-06-05 09:36:42,6.7,Mumbai,Malad,bike,9,1,0,0.31060573079666937,0
O00439,S018,P017,Beverages,2026-06-10 09:03:00,2026-06-10 09:13:00,2026-06-10 09:09:40,2026-06-10 09:09:40,6.666666666666667,Bengaluru,Electronic City,bike,9,1,0,0.22740398798478484,0
O00772,S011,P046,Fruits & Vegetables,2026-06-13 12:34:00,2026-06-13 12:44:00,2026-06-13 12:44:19,2026-06-13 12:44:19,10.316666666666666,Bengaluru,Koramangala,bike,12,0,1,0.7179806880797516,1
O01673,S006,P016,Bakery,2026-06-24 22:00:00,2026-06-24 22:10:00,2026-06-24 22:14:31,2026-06-24 22:14:31,14.516666666666667,Mumbai,Chembur,bike,22,0,1,0.6760439773946462,1
O01286,S017,P030,Beverages,2026-06-10 20:18:00,2026-06-10 20:28:00,2026-06-10 20:26:45,2026-06-10 20:26:45,8.75,Bengaluru,JP Nagar,bike,20,1,0,0.6768116957789646,1
O01271,S007,P006,Grocery,2026-06-13 13:19:00,2026-06-13 13:29:00,2026-06-13 13:29:16,2026-06-13 13:29:16,10.266666666666667,Mumbai,Borivali,bike,13,0,1,0.8850505571366478,1
O01034,S013,P034,Personal Care,2026-06-04 11:37:00,2026-06-04 11:47:00,2026-06-04 11:41:55,2026-06-04 11:41:55,4.916666666666667,Bengaluru,Whitefield,bike,11,1,0,0.2247738203531943,0
O00415,S003,P018,Fruits & Vegetables,2026-06-05 13:41:00,2026-06-05 13:51:00,2026-06-05 13:53:18,2026-06-05 13:53:18,12.3,Mumbai,Powai,scooter,13,0,1,0.7185726046355061,1
O00230,S005,P021,Household,2026-06-24 23:22:00,2026-06-24 23:32:00,2026-06-24 23:30:13,2026-06-24 23:30:13,8.216666666666667,Mumbai,Malad,bicycle,23,1,0,0.5691742221050179,1
O01680,S015,P045,Beverages,2026-06-19 10:02:00,2026-06-19 10:12:00,2026-06-19 10:13:22,2026-06-19 10:13:22,11.366666666666667,Bengaluru,Jayanagar,bike,10,0,1,0.2806490536453274,0
O01441,S017,P043,Dairy,2026-06-03 18:09:00,2026-06-03 18:19:00,2026-06-03 18:20:14,2026-06-03 18:20:14,11.233333333333333,Bengaluru,JP Nagar,bike,18,0,1,0.6601330212843707,1
O01548,S018,P040,Personal Care,2026-06-23 08:26:00,2026-06-23 08:36:00,2026-06-23 08:32:03,2026-06-23 08:32:03,6.05,Bengaluru,Electronic City,bike,8,1,0,0.14447261564329167,0
O01027,S018,P040,Bakery,2026-06-23 11:51:00,2026-06-23 12:01:00,2026-06-23 12:00:03,2026-06-23 12:00:03,9.05,Bengaluru,Electronic City,bike,11,1,0,0.29035980209833034,0
O01417,S007,P010,Fruits & Vegetables,2026-06-17 13:21:00,2026-06-17 13:31:00,2026-06-17 13:35:08,2026-06-17 13:35:08,14.133333333333333,Mumbai,Borivali,bike,13,0,1,0.9361846030139609,1
O00344,S016,P034,Household,2026-06-20 12:25:00,2026-06-20 12:35:00,2026-06-20 12:35:10,2026-06-20 12:35:10,10.166666666666666,Bengaluru,Marathahalli,bike,12,0,1,0.3556723263657167,0
O01189,S020,P034,Beverages,2026-06-30 14:48:00,2026-06-30 14:58:00,2026-06-30 14:55:37,2026-06-30 14:55:37,7.616666666666666,Bengaluru,Malleshwaram,bike,14,1,0,0.4081118574491455,0
O01454,S005,P020,Beverages,2026-06-24 23:00:00,2026-06-24 23:10:00,2026-06-24 23:05:06,2026-06-24 23:05:06,5.1,Mumbai,Malad,bike,23,1,0,0.5834010886165352,1
O01656,S001,P022,Household,2026-06-11 11:28:00,2026-06-11 11:38:00,2026-06-11 11:36:49,2026-06-11 11:36:49,8.816666666666666,Mumbai,Andheri,bike,11,1,0,0.34897060204429303,0
O00104,S009,P027,Bakery,2026-06-16 09:35:00,2026-06-16 09:45:00,2026-06-16 09:41:43,2026-06-16 09:41:43,6.716666666666667,Mumbai,Kurla,bike,9,1,0,0.43311798325538825,0
O01689,S001,P054,Personal Care,2026-06-24 08:42:00,2026-06-24 08:52:00,2026-06-24 08:51:49,2026-06-24 08:51:49,9.816666666666666,Mumbai,Andheri,bike,8,1,0,0.21655587515122113,0
O01026,S009,P058,Dairy,2026-06-23 12:41:00,2026-06-23 12:51:00,2026-06-23 12:47:29,2026-06-23 12:47:29,6.483333333333333,Mumbai,Kurla,bike,12,1,0,0.47590122297961157,0
O01661,S008,P025,Dairy,2026-06-13 17:54:00,2026-06-13 18:04:00,2026-06-13 18:04:04,2026-06-13 18:04:04,10.066666666666666,Mumbai,Worli,scooter,17,0,1,0.5222611133803612,1
O01785,S009,P050,Dairy,2026-06-07 16:55:00,2026-06-07 17:05:00,2026-06-07 17:02:04,2026-06-07 17:02:04,7.066666666666666,Mumbai,Kurla,bike,16,1,0,0.5580951109087763,1
O00449,S005,P003,Fruits & Vegetables,2026-06-03 23:27:00,2026-06-03 23:37:00,2026-06-03 23:35:55,2026-06-03 23:35:55,8.916666666666666,Mumbai,Malad,bike,23,1,0,0.7511739994956751,1
O00935,S006,P017,Personal Care,2026-06-13 09:09:00,2026-06-13 09:19:00,2026-06-13 09:18:03,2026-06-13 09:18:03,9.05,Mumbai,Chembur,bike,9,1,0,0.2740636457352121,0
O01507,S001,P030,Grocery,2026-06-12 14:54:00,2026-06-12 15:04:00,2026-06-12 14:59:09,2026-06-12 14:59:09,5.15,Mumbai,Andheri,bike,14,1,0,0.4515515260240214,0
O00337,S004,P054,Dairy,2026-06-12 11:29:00,2026-06-12 11:39:00,2026-06-12 11:36:46,2026-06-12 11:36:46,7.766666666666667,Mumbai,Dadar,bike,11,1,0,0.38279740094612885,0
O00991,S014,P007,Bakery,2026-06-22 18:52:00,2026-06-22 19:02:00,2026-06-22 19:03:27,2026-06-22 19:03:27,11.45,Bengaluru,HSR Layout,bike,18,0,1,0.8964127034454527,1
O01405,S003,P017,Household,2026-06-23 17:51:00,2026-06-23 18:01:00,2026-06-23 17:57:46,2026-06-23 17:57:46,6.766666666666667,Mumbai,Powai,bike,17,1,0,0.6084725501407171,1
O01315,S001,P024,Bakery,2026-06-05 21:03:00,2026-06-05 21:13:00,2026-06-05 21:19:55,2026-06-05 21:19:55,16.916666666666668,Mumbai,Andheri,bike,21,0,1,0.6044163925776905,1
O00007,S014,P014,Personal Care,2026-06-23 11:42:00,2026-06-23 11:52:00,2026-06-23 11:52:13,2026-06-23 11:52:13,10.216666666666667,Bengaluru,HSR Layout,scooter,11,0,1,0.7197235491815864,1
O01187,S003,P022,Grocery,2026-06-19 09:31:00,2026-06-19 09:41:00,2026-06-19 09:39:36,2026-06-19 09:39:36,8.6,Mumbai,Powai,bike,9,1,0,0.4907065347947002,0
O00556,S004,P013,Bakery,2026-06-11 12:42:00,2026-06-11 12:52:00,2026-06-11 12:49:52,2026-06-11 12:49:52,7.866666666666666,Mumbai,Dadar,bike,12,1,0,0.420564119089147,0
O00637,S001,P050,Fruits & Vegetables,2026-06-26 10:14:00,2026-06-26 10:24:00,2026-06-26 10:22:35,2026-06-26 10:22:35,8.583333333333334,Mumbai,Andheri,bike,10,1,0,0.5300530799918751,1
O00426,S005,P011,Fruits & Vegetables,2026-06-26 17:31:00,2026-06-26 17:41:00,2026-06-26 17:40:07,2026-06-26 17:40:07,9.116666666666667,Mumbai,Malad,bike,17,1,0,0.6479468681139594,1
O00661,S017,P043,Snacks,2026-06-02 20:08:00,2026-06-02 20:18:00,2026-06-02 20:18:08,2026-06-02 20:18:08,10.133333333333333,Bengaluru,JP Nagar,bike,20,0,1,0.6813068314322727,1
O00546,S002,P012,Beverages,2026-06-18 06:52:00,2026-06-18 07:02:00,2026-06-18 07:00:07,2026-06-18 07:00:07,8.116666666666667,Mumbai,Bandra,bike,6,1,0,0.2660388650617224,0
O01360,S017,P049,Household,2026-06-04 21:29:00,2026-06-04 21:39:00,2026-06-04 21:39:54,2026-06-04 21:39:54,10.9,Bengaluru,JP Nagar,bike,21,0,1,0.6820840570114876,1
O01631,S008,P049,Snacks,2026-06-13 07:48:00,2026-06-13 07:58:00,2026-06-13 07:58:29,2026-06-13 07:58:29,10.483333333333333,Mumbai,Worli,bike,7,0,1,0.3090181700535591,0
O00204,S007,P019,Household,2026-06-28 19:55:00,2026-06-28 20:05:00,2026-06-28 20:13:51,2026-06-28 20:13:51,18.85,Mumbai,Borivali,bike,19,0,1,0.9132733799666337,1
O00034,S001,P012,Household,2026-06-26 21:51:00,2026-06-26 22:01:00,2026-06-26 22:03:43,2026-06-26 22:03:43,12.716666666666667,Mumbai,Andheri,bike,21,0,1,0.5501295947961843,1
O00722,S016,P055,Bakery,2026-06-18 19:38:00,2026-06-18 19:48:00,2026-06-18 19:47:15,2026-06-18 19:47:15,9.25,Bengaluru,Marathahalli,bike,19,1,0,0.5512796489467373,1
O01792,S013,P055,Beverages,2026-06-05 18:34:00,2026-06-05 18:44:00,2026-06-05 18:42:50,2026-06-05 18:42:50,8.833333333333334,Bengaluru,Whitefield,bike,18,1,0,0.4532362340277814,0
O00355,S008,P020,Grocery,2026-06-15 10:55:00,2026-06-15 11:05:00,2026-06-15 11:04:30,2026-06-15 11:04:30,9.5,Mumbai,Worli,bike,10,1,0,0.3883045861328808,0
O00923,S018,P021,Grocery,2026-06-15 18:27:00,2026-06-15 18:37:00,2026-06-15 18:31:44,2026-06-15 18:31:44,4.733333333333333,Bengaluru,Electronic City,bicycle,18,1,0,0.41161906882655297,0
O01149,S007,P060,Personal Care,2026-06-12 21:12:00,2026-06-12 21:22:00,2026-06-12 21:34:41,2026-06-12 21:34:41,22.683333333333334,Mumbai,Borivali,scooter,21,0,1,0.8913272995158038,1
O00864,S007,P036,Grocery,2026-06-22 11:22:00,2026-06-22 11:32:00,2026-06-22 11:33:01,2026-06-22 11:33:01,11.016666666666667,Mumbai,Borivali,bike,11,0,1,0.8671740495263999,1
O00713,S002,P013,Beverages,2026-06-15 12:19:00,2026-06-15 12:29:00,2026-06-15 12:26:54,2026-06-15 12:26:54,7.9,Mumbai,Bandra,bike,12,1,0,0.37286233390850076,0
O01781,S019,P056,Grocery,2026-06-13 19:40:00,2026-06-13 19:50:00,2026-06-13 19:48:46,2026-06-13 19:48:46,8.766666666666667,Bengaluru,Yelahanka,bike,19,1,0,0.510798742987774,1
O01469,S004,P058,Dairy,2026-06-24 21:48:00,2026-06-24 21:58:00,2026-06-24 22:04:01,2026-06-24 22:04:01,16.016666666666666,Mumbai,Dadar,bike,21,0,1,0.5859068764708016,1
O00140,S006,P008,Grocery,2026-06-05 01:50:00,2026-06-05 02:00:00,2026-06-05 02:04:11,2026-06-05 02:04:11,14.183333333333334,Mumbai,Chembur,bike,1,0,1,0.26166729771503494,0
O00286,S018,P038,Dairy,2026-06-21 18:35:00,2026-06-21 18:45:00,2026-06-21 18:43:22,2026-06-21 18:43:22,8.366666666666667,Bengaluru,Electronic City,bike,18,1,0,0.40346179800958565,0
O01751,S015,P043,Beverages,2026-06-25 21:20:00,2026-06-25 21:30:00,2026-06-25 21:26:12,2026-06-25 21:26:12,6.2,Bengaluru,Jayanagar,bike,21,1,0,0.4914991220692902,0
O01526,S007,P058,Dairy,2026-06-29 13:10:00,2026-06-29 13:20:00,2026-06-29 13:21:43,2026-06-29 13:21:43,11.716666666666667,Mumbai,Borivali,bike,13,0,1,0.8815684128435232,1
O00888,S012,P007,Household,2026-06-27 07:08:00,2026-06-27 07:18:00,2026-06-27 07:13:54,2026-06-27 07:13:54,5.9,Bengaluru,Indiranagar,bike,7,1,0,0.061850440211734886,0
O01322,S002,P039,Dairy,2026-06-17 08:25:00,2026-06-17 08:35:00,2026-06-17 08:32:24,2026-06-17 08:32:24,7.4,Mumbai,Bandra,bike,8,1,0,0.3186071908788771,0
O01615,S019,P024,Household,2026-06-25 17:28:00,2026-06-25 17:38:00,2026-06-25 17:38:18,2026-06-25 17:38:18,10.3,Bengaluru,Yelahanka,bike,17,0,1,0.4247056616705934,0
O01748,S004,P031,Bakery,2026-06-24 20:36:00,2026-06-24 20:46:00,2026-06-24 20:50:21,2026-06-24 20:50:21,14.35,Mumbai,Dadar,bike,20,0,1,0.5840328867367977,1
O00045,S020,P042,Household,2026-06-15 13:43:00,2026-06-15 13:53:00,2026-06-15 13:52:14,2026-06-15 13:52:14,9.233333333333333,Bengaluru,Malleshwaram,bike,13,1,0,0.37460279453169315,0
O00861,S010,P011,Beverages,2026-06-08 14:18:00,2026-06-08 14:28:00,2026-06-08 14:25:05,2026-06-08 14:25:05,7.083333333333333,Mumbai,Goregaon,bike,14,1,0,0.4052089567128305,0
O00958,S015,P013,Beverages,2026-06-23 20:03:00,2026-06-23 20:13:00,2026-06-23 20:10:52,2026-06-23 20:10:52,7.866666666666666,Bengaluru,Jayanagar,bike,20,1,0,0.4709121487311316,0
O01736,S004,P030,Grocery,2026-06-01 12:26:00,2026-06-01 12:36:00,2026-06-01 12:31:27,2026-06-01 12:31:27,5.45,Mumbai,Dadar,bike,12,1,0,0.4106134256128283,0
O00829,S016,P032,Dairy,2026-06-06 18:02:00,2026-06-06 18:12:00,2026-06-06 18:12:59,2026-06-06 18:12:59,10.983333333333333,Bengaluru,Marathahalli,scooter,18,0,1,0.5121498431401352,1
O01243,S005,P010,Fruits & Vegetables,2026-06-19 19:03:00,2026-06-19 19:13:00,2026-06-19 19:21:31,2026-06-19 19:21:31,18.516666666666666,Mumbai,Malad,bike,19,0,1,0.6845969400876573,1
O00686,S001,P050,Beverages,2026-06-06 23:39:00,2026-06-06 23:49:00,2026-06-06 23:47:30,2026-06-06 23:47:30,8.5,Mumbai,Andheri,bike,23,1,0,0.604539194273745,1
O01502,S010,P055,Bakery,2026-06-14 16:36:00,2026-06-14 16:46:00,2026-06-14 16:41:34,2026-06-14 16:41:34,5.566666666666666,Mumbai,Goregaon,bike,16,1,0,0.48639927176751324,0
O00270,S014,P045,Bakery,2026-06-25 15:42:00,2026-06-25 15:52:00,2026-06-25 15:56:12,2026-06-25 15:56:12,14.2,Bengaluru,HSR Layout,bike,15,0,1,0.8710817984821935,1
O00703,S004,P012,Household,2026-06-27 20:46:00,2026-06-27 20:56:00,2026-06-27 21:03:50,2026-06-27 21:03:50,17.833333333333332,Mumbai,Dadar,bike,20,0,1,0.5291280378805011,1
O00310,S019,P031,Beverages,2026-06-02 21:43:00,2026-06-02 21:53:00,2026-06-02 21:49:06,2026-06-02 21:49:06,6.1,Bengaluru,Yelahanka,bike,21,1,0,0.5211591936744091,1
O00815,S003,P003,Dairy,2026-06-16 18:30:00,2026-06-16 18:40:00,2026-06-16 18:41:20,2026-06-16 18:41:20,11.333333333333334,Mumbai,Powai,bike,18,0,1,0.661799097306095,1
O00690,S007,P035,Beverages,2026-06-18 14:46:00,2026-06-18 14:56:00,2026-06-18 14:58:07,2026-06-18 14:58:07,12.116666666666667,Mumbai,Borivali,bike,14,0,1,0.8808140737715558,1
O01659,S010,P049,Household,2026-06-15 18:01:00,2026-06-15 18:11:00,2026-06-15 18:09:29,2026-06-15 18:09:29,8.483333333333333,Mumbai,Goregaon,bike,18,1,0,0.4719866378995288,0
O01173,S012,P032,Fruits & Vegetables,2026-06-30 13:25:00,2026-06-30 13:35:00,2026-06-30 13:35:36,2026-06-30 13:35:36,10.6,Bengaluru,Indiranagar,scooter,13,0,1,0.19814437494567216,0
O01269,S017,P040,Dairy,2026-06-07 23:37:00,2026-06-07 23:47:00,2026-06-07 23:46:08,2026-06-07 23:46:08,9.133333333333333,Bengaluru,JP Nagar,bike,23,1,0,0.7457870458391495,1
O00287,S012,P042,Fruits & Vegetables,2026-06-26 15:44:00,2026-06-26 15:54:00,2026-06-26 15:51:32,2026-06-26 15:51:32,7.533333333333333,Bengaluru,Indiranagar,bike,15,1,0,0.22566021986661852,0
O01423,S006,P033,Bakery,2026-06-24 11:58:00,2026-06-24 12:08:00,2026-06-24 12:06:03,2026-06-24 12:06:03,8.05,Mumbai,Chembur,scooter,11,1,0,0.45720813182801584,0
O01143,S001,P017,Snacks,2026-06-23 21:20:00,2026-06-23 21:30:00,2026-06-23 21:32:18,2026-06-23 21:32:18,12.3,Mumbai,Andheri,bike,21,0,1,0.5695679364591337,1
O00747,S017,P044,Dairy,2026-06-07 18:29:00,2026-06-07 18:39:00,2026-06-07 18:35:52,2026-06-07 18:35:52,6.866666666666666,Bengaluru,JP Nagar,scooter,18,1,0,0.6601330212843707,1
O01695,S011,P051,Snacks,2026-06-07 14:28:00,2026-06-07 14:38:00,2026-06-07 14:38:14,2026-06-07 14:38:14,10.233333333333333,Bengaluru,Koramangala,bike,14,0,1,0.5870813967712986,1
O01734,S003,P012,Snacks,2026-06-06 19:07:00,2026-06-06 19:17:00,2026-06-06 19:26:36,2026-06-06 19:26:36,19.6,Mumbai,Powai,bike,19,0,1,0.6647963957042523,1
O00055,S011,P058,Snacks,2026-06-05 08:24:00,2026-06-05 08:34:00,2026-06-05 08:32:00,2026-06-05 08:32:00,8.0,Bengaluru,Koramangala,bike,8,1,0,0.46432475644433074,0
O00100,S012,P040,Bakery,2026-06-21 13:03:00,2026-06-21 13:13:00,2026-06-21 13:08:22,2026-06-21 13:08:22,5.366666666666666,Bengaluru,Indiranagar,bike,13,1,0,0.11903226246024008,0
O00928,S003,P046,Snacks,2026-06-19 11:04:00,2026-06-19 11:14:00,2026-06-19 11:12:58,2026-06-19 11:12:58,8.966666666666667,Mumbai,Powai,bike,11,1,0,0.506233064250911,1
O00456,S010,P020,Beverages,2026-06-27 14:44:00,2026-06-27 14:54:00,2026-06-27 14:52:56,2026-06-27 14:52:56,8.933333333333334,Mumbai,Goregaon,bike,14,1,0,0.4052089567128305,0
O01634,S001,P040,Fruits & Vegetables,2026-06-30 06:14:00,2026-06-30 06:24:00,2026-06-30 06:23:40,2026-06-30 06:23:40,9.666666666666666,Mumbai,Andheri,bike,6,1,0,0.44780406016345864,0
O01479,S006,P019,Snacks,2026-06-18 16:54:00,2026-06-18 17:04:00,2026-06-18 16:59:47,2026-06-18 16:59:47,5.783333333333333,Mumbai,Chembur,bike,16,1,0,0.5242262313145946,1
O01544,S002,P028,Snacks,2026-06-30 18:33:00,2026-06-30 18:43:00,2026-06-30 18:37:34,2026-06-30 18:37:34,4.566666666666666,Mumbai,Bandra,bike,18,1,0,0.49888152341152,0
O01336,S005,P037,Bakery,2026-06-04 19:09:00,2026-06-04 19:19:00,2026-06-04 19:22:34,2026-06-04 19:22:34,13.566666666666666,Mumbai,Malad,scooter,19,0,1,0.5427168849047052,1
O01379,S003,P032,Snacks,2026-06-07 18:24:00,2026-06-07 18:34:00,2026-06-07 18:35:12,2026-06-07 18:35:12,11.2,Mumbai,Powai,scooter,18,0,1,0.6461746873140938,1
O00001,S001,P044,Snacks,2026-06-22 20:48:00,2026-06-22 20:58:00,2026-06-22 20:59:19,2026-06-22 20:59:19,11.316666666666666,Mumbai,Andheri,scooter,20,0,1,0.5492429616599168,1
O00575,S007,P038,Dairy,2026-06-21 20:01:00,2026-06-21 20:11:00,2026-06-21 20:19:59,2026-06-21 20:19:59,18.983333333333334,Mumbai,Borivali,bike,20,0,1,0.9298703923954379,1
O01655,S020,P019,Bakery,2026-06-19 13:38:00,2026-06-19 13:48:00,2026-06-19 13:45:47,2026-06-19 13:45:47,7.783333333333333,Bengaluru,Malleshwaram,bike,13,1,0,0.4280494376719663,0
O01623,S014,P047,Fruits & Vegetables,2026-06-16 20:16:00,2026-06-16 20:26:00,2026-06-16 20:28:15,2026-06-16 20:28:15,12.25,Bengaluru,HSR Layout,bicycle,20,0,1,0.9491473728340941,1
O01179,S013,P046,Snacks,2026-06-17 21:56:00,2026-06-17 22:06:00,2026-06-17 22:00:40,2026-06-17 22:00:40,4.666666666666667,Bengaluru,Whitefield,bike,21,1,0,0.5201019340759779,1
O00854,S018,P058,Beverages,2026-06-15 17:51:00,2026-06-15 18:01:00,2026-06-15 17:59:29,2026-06-15 17:59:29,8.483333333333333,Bengaluru,Electronic City,bike,17,1,0,0.3628029687350962,0
O00170,S020,P021,Household,2026-06-05 13:30:00,2026-06-05 13:40:00,2026-06-05 13:37:17,2026-06-05 13:37:17,7.283333333333333,Bengaluru,Malleshwaram,bicycle,13,1,0,0.37460279453169315,0
O01288,S009,P060,Dairy,2026-06-09 20:03:00,2026-06-09 20:13:00,2026-06-09 20:21:44,2026-06-09 20:21:44,18.733333333333334,Mumbai,Kurla,scooter,20,0,1,0.6372248367062959,1
O01663,S013,P036,Fruits & Vegetables,2026-06-12 19:26:00,2026-06-12 19:36:00,2026-06-12 19:36:58,2026-06-12 19:36:58,10.966666666666667,Bengaluru,Whitefield,bike,19,0,1,0.6599351489055044,1
O00775,S014,P056,Bakery,2026-06-29 19:38:00,2026-06-29 19:48:00,2026-06-29 19:52:00,2026-06-29 19:52:00,14.0,Bengaluru,HSR Layout,bike,19,0,1,0.9038246563257102,1
O00610,S019,P056,Beverages,2026-06-16 08:48:00,2026-06-16 08:58:00,2026-06-16 08:55:16,2026-06-16 08:55:16,7.266666666666667,Bengaluru,Yelahanka,bike,8,1,0,0.2714056590166608,0
O00212,S015,P024,Household,2026-06-15 19:36:00,2026-06-15 19:46:00,2026-06-15 19:46:32,2026-06-15 19:46:32,10.533333333333333,Bengaluru,Jayanagar,bike,19,0,1,0.43604542399770013,0
O01434,S018,P058,Bakery,2026-06-29 15:16:00,2026-06-29 15:26:00,2026-06-29 15:23:51,2026-06-29 15:23:51,7.85,Bengaluru,Electronic City,bike,15,1,0,0.36268423691974994,0
O01718,S015,P024,Household,2026-06-07 18:45:00,2026-06-07 18:55:00,2026-06-07 18:52:57,2026-06-07 18:52:57,7.95,Bengaluru,Jayanagar,bike,18,1,0,0.4158815188117111,0
O00869,S002,P009,Snacks,2026-06-10 02:39:00,2026-06-10 02:49:00,2026-06-10 02:47:50,2026-06-10 02:47:50,8.833333333333334,Mumbai,Bandra,bike,2,1,0,0.21013826076023784,0
O00993,S013,P003,Snacks,2026-06-14 20:19:00,2026-06-14 20:29:00,2026-06-14 20:25:45,2026-06-14 20:25:45,6.75,Bengaluru,Whitefield,bike,20,1,0,0.4994937393576976,0
O01638,S006,P021,Dairy,2026-06-19 15:43:00,2026-06-19 15:53:00,2026-06-19 15:49:49,2026-06-19 15:49:49,6.816666666666666,Mumbai,Chembur,bicycle,15,1,0,0.5208778760051297,1
O01190,S011,P021,Personal Care,2026-06-12 18:24:00,2026-06-12 18:34:00,2026-06-12 18:34:54,2026-06-12 18:34:54,10.9,Bengaluru,Koramangala,bicycle,18,0,1,0.5468788397152576,1
O01159,S010,P016,Fruits & Vegetables,2026-06-25 09:05:00,2026-06-25 09:15:00,2026-06-25 09:14:45,2026-06-25 09:14:45,9.75,Mumbai,Goregaon,bike,9,1,0,0.4929865722813808,0
O00913,S003,P043,Bakery,2026-06-26 14:18:00,2026-06-26 14:28:00,2026-06-26 14:25:48,2026-06-26 14:25:48,7.8,Mumbai,Powai,bike,14,1,0,0.6025675055455559,1
O00259,S003,P042,Personal Care,2026-06-18 19:54:00,2026-06-18 20:04:00,2026-06-18 20:11:58,2026-06-18 20:11:58,17.966666666666665,Mumbai,Powai,bike,19,0,1,0.5476035953781546,1
O01259,S009,P015,Bakery,2026-06-13 12:23:00,2026-06-13 12:33:00,2026-06-13 12:30:37,2026-06-13 12:30:37,7.616666666666666,Mumbai,Kurla,bike,12,1,0,0.49457206394617326,0
O00056,S014,P022,Bakery,2026-06-14 06:53:00,2026-06-14 07:03:00,2026-06-14 07:01:32,2026-06-14 07:01:32,8.533333333333333,Bengaluru,HSR Layout,bike,6,1,0,0.7628326170156807,1
O01248,S001,P028,Dairy,2026-06-16 14:43:00,2026-06-16 14:53:00,2026-06-16 14:54:33,2026-06-16 14:54:33,11.55,Mumbai,Andheri,bike,14,0,1,0.4431989879410251,0
O00900,S004,P060,Personal Care,2026-06-30 15:45:00,2026-06-30 15:55:00,2026-06-30 15:55:12,2026-06-30 15:55:12,10.2,Mumbai,Dadar,scooter,15,0,1,0.32946802243429707,0
O01599,S011,P007,Household,2026-06-30 09:58:00,2026-06-30 10:08:00,2026-06-30 10:08:41,2026-06-30 10:08:41,10.683333333333334,Bengaluru,Koramangala,bike,9,0,1,0.4652157867019063,0
O01357,S018,P050,Dairy,2026-06-20 12:22:00,2026-06-20 12:32:00,2026-06-20 12:30:58,2026-06-20 12:30:58,8.966666666666667,Bengaluru,Electronic City,bike,12,1,0,0.29195285630183876,0
O00211,S005,P005,Personal Care,2026-06-25 17:23:00,2026-06-25 17:33:00,2026-06-25 17:28:10,2026-06-25 17:28:10,5.166666666666667,Mumbai,Malad,bike,17,1,0,0.3472317669769734,0
O00110,S005,P032,Grocery,2026-06-05 15:37:00,2026-06-05 15:47:00,2026-06-05 15:42:15,2026-06-05 15:42:15,5.25,Mumbai,Malad,scooter,15,1,0,0.4502671105016084,0
O00631,S005,P034,Dairy,2026-06-01 04:22:00,2026-06-01 04:32:00,2026-06-01 04:30:13,2026-06-01 04:30:13,8.216666666666667,Mumbai,Malad,bike,4,1,0,0.24220758697357084,0
O01307,S002,P039,Dairy,2026-06-06 13:21:00,2026-06-06 13:31:00,2026-06-06 13:26:13,2026-06-06 13:26:13,5.216666666666667,Mumbai,Bandra,bike,13,1,0,0.41391619521919226,0
